ID	adj.Pval	P.Value	t	B	logFC	Gene.symbol	Gene.title
ENSG00000137962	0.0140281971406754	3.8171484444599e-05	-5.27868229331532	2.33705456585438	-0.460071661678874	ARHGAP29	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]
ENSG00000140948	0.0140281971406754	9.11055575580184e-05	4.89562197950923	1.54005900306468	0.40423115671343	ZCCHC14	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]
ENSG00000141446	0.0140281971406754	4.82477107709846e-05	-5.17496003329362	2.12274842188173	-0.490304375927321	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
ENSG00000141447	0.0140281971406754	8.59407266663976e-05	-4.92115059877731	1.59361799168461	-0.287077275478802	OSBPL1A	oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]
ENSG00000143570	0.0140281971406754	2.42225355509907e-05	-5.48141932746567	2.75233601734778	-0.355533231053435	SLC39A1	solute carrier family 39 member 1 [Source:HGNC Symbol;Acc:HGNC:12876]
ENSG00000147588	0.0140281971406754	5.29019969807914e-05	-5.13430616799121	2.03843156192576	-0.807597863555547	PMP2	peripheral myelin protein 2 [Source:HGNC Symbol;Acc:HGNC:9117]
ENSG00000148296	0.0140281971406754	9.28359666818475e-05	-4.88739631068684	1.52278944447847	-0.3025236235289	SURF6	surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]
ENSG00000148516	0.0140281971406754	8.76338740162801e-05	-4.91261406383917	1.575714743196	-0.288422761316814	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]
ENSG00000151490	0.0140281971406754	6.35649765312524e-05	5.05344186507317	1.87020695219933	0.271951873443337	PTPRO	protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]
ENSG00000152092	0.0140281971406754	8.21278799495501e-05	4.94101645586479	1.63525648328095	0.360371316605536	ASTN1	astrotactin 1 [Source:HGNC Symbol;Acc:HGNC:773]
ENSG00000152669	0.0140281971406754	6.7313334910948e-05	5.02826077999546	1.81768778766333	0.499659524006129	CCNO	cyclin O [Source:HGNC Symbol;Acc:HGNC:18576]
ENSG00000153015	0.0140281971406754	6.9616876306427e-05	-5.01348340523306	1.78683842193008	-0.345185801710711	CWC27	CWC27 spliceosome associated cyclophilin [Source:HGNC Symbol;Acc:HGNC:10664]
ENSG00000155827	0.0140281971406754	8.70702557081023e-05	-4.91543699705354	1.58163585424586	-0.258604673282429	RNF20	ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062]
ENSG00000156471	0.0140281971406754	3.50128571492432e-05	5.31704217945832	2.41600458703995	0.218547831640506	PTDSS1	phosphatidylserine synthase 1 [Source:HGNC Symbol;Acc:HGNC:9587]
ENSG00000160352	0.0140281971406754	4.36746594476002e-05	-5.21899551738008	2.21387807586191	-0.593998280014572	ZNF714	zinc finger protein 714 [Source:HGNC Symbol;Acc:HGNC:27124]
ENSG00000160539	0.0140281971406754	8.31076373573266e-05	4.93582367617841	1.62437593108571	0.23972240459875	PLPP7	phospholipid phosphatase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:28174]
ENSG00000161956	0.0140281971406754	8.45186827262633e-05	4.92845321542643	1.60892826300555	0.297025501504867	SENP3	SUMO specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:17862]
ENSG00000163166	0.0140281971406754	3.98203346747049e-05	-5.25992438874385	2.29838680427855	-0.361942330867267	IWS1	interacts with SUPT6H, CTD assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:25467]
ENSG00000164332	0.0140281971406754	7.91702958349626e-05	-4.95708203491306	1.66890355441992	-0.354315549078509	UBLCP1	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]
ENSG00000164715	0.0140281971406754	7.36838827979165e-05	4.98856689855656	1.73477509243301	0.404520982908886	LMTK2	lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880]
ENSG00000165121	0.0140281971406754	4.56698967964857e-05	-5.19923144311376	2.17300328625424	-0.424962686126978		kinesin family member 27 (KIF27) pseudogene
ENSG00000165985	0.0140281971406754	6.01087991561823e-05	5.0780354560871	1.92144013550522	0.723854840977692	C1QL3	complement C1q like 3 [Source:HGNC Symbol;Acc:HGNC:19359]
ENSG00000166289	0.0140281971406754	3.15255534719397e-05	-5.36372539917368	2.51185373877271	-0.248135342744046	PLEKHF1	pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]
ENSG00000167615	0.0140281971406754	6.35488729281762e-05	5.05355327365994	1.87043917374442	0.400245221276087	LENG8	leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]
ENSG00000168802	0.0140281971406754	4.3931098757222e-05	5.21640440144813	2.20852174297961	0.351542906181685	CHTF8	chromosome transmission fidelity factor 8 [Source:HGNC Symbol;Acc:HGNC:24353]
ENSG00000170515	0.0140281971406754	3.2524654221256e-05	-5.34983263735395	2.4833562410976	-0.329519819660029	PA2G4	proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550]
ENSG00000172915	0.0140281971406754	3.94190361647401e-05	5.26441581340704	2.30764911507235	0.193839594700994	NBEA	neurobeachin [Source:HGNC Symbol;Acc:HGNC:7648]
ENSG00000173267	0.0140281971406754	8.89134945886212e-05	-4.90627277517281	1.56241130943981	-0.293395013933894	SNCG	synuclein gamma [Source:HGNC Symbol;Acc:HGNC:11141]
ENSG00000173486	0.0140281971406754	8.3648537345588e-05	-4.93298342976855	1.61842366776869	-0.282008368245251	FKBP2	FKBP prolyl isomerase 2 [Source:HGNC Symbol;Acc:HGNC:3718]
ENSG00000174514	0.0140281971406754	9.10017846778726e-05	4.89612030007875	1.54110502465848	0.282784209815125	MFSD4A	major facilitator superfamily domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25433]
ENSG00000177463	0.0140281971406754	9.35846788975062e-05	4.88388533153316	1.51541646519801	0.390885832778743	NR2C2	nuclear receptor subfamily 2 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7972]
ENSG00000179603	0.0140281971406754	7.1631996680656e-06	6.03481255044499	3.85859338640299	0.430484676648549	GRM8	glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]
ENSG00000182473	0.0140281971406754	7.08882484818928e-05	5.00553883087836	1.77024456931795	0.345167941420479	EXOC7	exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]
ENSG00000182768	0.0140281971406754	2.30058661608855e-05	5.50451251643225	2.79932078762	0.422247762655592	NGRN	neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]
ENSG00000183495	0.0140281971406754	9.03318835642272e-05	4.89935112623019	1.54788630774676	0.435884585741734	EP400	E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]
ENSG00000183723	0.0140281971406754	4.95969982768162e-05	5.16277711048078	2.09749927284906	0.281417508597344	CMTM4	CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]
ENSG00000184100	0.0140281971406754	2.90894665049744e-05	-5.39957644460497	2.58528653149399	-0.698012612502608	BRD7P2	bromodomain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33541]
ENSG00000184347	0.0140281971406754	1.44047462417826e-05	5.71553053913784	3.22545282070879	0.530588601996522	SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]
ENSG00000184897	0.0140281971406754	2.07558262138979e-05	5.55071069412487	2.89311114862429	0.384011556068388	H1-10	H1.10 linker histone [Source:HGNC Symbol;Acc:HGNC:4722]
ENSG00000185352	0.0140281971406754	2.28345516792788e-05	5.50786403746727	2.80613410613854	0.798260160524667	HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]
ENSG00000185518	0.0140281971406754	4.09092173126553e-05	5.24796592009583	2.27371469698914	0.345389407907142	SV2B	synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874]
ENSG00000196437	0.0140281971406754	3.01183892899637e-05	-5.38407385181358	2.55355191555361	-0.22827840093323	ZNF569	zinc finger protein 569 [Source:HGNC Symbol;Acc:HGNC:24737]
ENSG00000197245	0.0140281971406754	3.07478670179696e-05	-5.37485385442192	2.53466438063992	-0.604113603189707	FAM110D	family with sequence similarity 110 member D [Source:HGNC Symbol;Acc:HGNC:25860]
ENSG00000197302	0.0140281971406754	3.41687115721558e-05	-5.32789259406981	2.43830531748379	-0.258451076384806	ZNF720	zinc finger protein 720 [Source:HGNC Symbol;Acc:HGNC:26987]
ENSG00000197885	0.0140281971406754	4.28003659467186e-05	-5.22794752286432	2.2323778720848	-0.282698492539951	NKIRAS1	NFKB inhibitor interacting Ras like 1 [Source:HGNC Symbol;Acc:HGNC:17899]
ENSG00000198301	0.0140281971406754	3.87827638794966e-05	-5.27163351984623	2.32252883212813	-0.359868275309557	SDAD1	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]
ENSG00000198944	0.0140281971406754	2.92342430532104e-05	5.39736159813455	2.58075440268954	0.396656827691882	SOWAHA	sosondowah ankyrin repeat domain family member A [Source:HGNC Symbol;Acc:HGNC:27033]
ENSG00000203778	0.0140281971406754	4.64462814539734e-05	-5.1917775479074	2.15757651665372	-0.474585645099929	FAM229B	family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]
ENSG00000203877	0.0140281971406754	1.41725152509862e-05	5.7228968154016	3.24022125018594	0.426073743329453	RIPPLY2	ripply transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:21390]
ENSG00000222044	0.0140281971406754	3.12695770434575e-06	-6.42134267384189	4.60497924992043	-0.661473803118872		novel transcript
ENSG00000225127	0.0140281971406754	8.08286080036024e-05	4.94800053116209	1.64988652679152	0.477374956847461	LINC00237	long intergenic non-protein coding RNA 237 [Source:HGNC Symbol;Acc:HGNC:38166]
ENSG00000225137	0.0140281971406754	6.47786517762815e-05	-5.04512689639701	1.85287165447185	-0.941774435599836	DYNC1I2P1	dynein cytoplasmic 1 intermediate chain 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45012]
ENSG00000227603	0.0140281971406754	1.96409437707524e-05	-5.57553591363126	2.94339741895473	-0.525975711356219	NA	NA
ENSG00000228107	0.0140281971406754	1.70746067863215e-05	-5.63863498603974	3.07084950536109	-0.684287260349292		novel transcript, sense overlapping MORC3
ENSG00000228158	0.0140281971406754	1.12363072533513e-05	5.82842703451042	3.45097571947548	0.55844330934729	TLE1P1	TLE family member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39438]
ENSG00000230565	0.0140281971406754	1.03002824520675e-05	5.86811896439472	3.52984224010434	0.602009925213776	ZNF32-AS2	ZNF32 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:23593]
ENSG00000232626	0.0140281971406754	3.50515290805008e-05	-5.31655151198013	2.41499579934816	-0.685870252358781		FK506 binding protein 8, 38kDa (FKBP8) pseudogene
ENSG00000233184	0.0140281971406754	2.53015340175467e-05	5.4619096532526	2.71259002375465	0.781382639838252		novel transcript
ENSG00000233247	0.0140281971406754	8.67239330755084e-06	-5.94687598818438	3.68566631992012	-0.751933068213929	UBE2E4P	ubiquitin conjugating enzyme E2 E4 pseudogene [Source:HGNC Symbol;Acc:HGNC:32199]
ENSG00000233597	0.0140281971406754	9.56323774673954e-06	-5.90206786860142	3.59712039700918	-0.645631834721124		ribosomal protein L19 (RPL19) pseudogene
ENSG00000234929	0.0140281971406754	4.10626457268886e-05	5.24630703685044	2.27029090251493	0.444109774121665		novel transcript
ENSG00000235613	0.0140281971406754	8.33191324997764e-05	-4.9347108948755	1.62204397792919	-0.710773511785638	NSRP1P1	nuclear speckle splicing regulatory protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38087]
ENSG00000238018	0.0140281971406754	6.39834535287717e-05	5.05055675793778	1.86419276813648	0.989432114415909		novel transcript, antisense to SPTBN1
ENSG00000239779	0.0140281971406754	5.17844060254296e-05	5.14372598326498	2.05798402292235	0.339340409404	WBP1	WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737]
ENSG00000241627	0.0140281971406754	3.03826305095197e-05	5.38017977130389	2.54557597982156	1.14805067877528	UBQLN4P1	ubiquilin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31133]
ENSG00000243015	0.0140281971406754	4.99702461718386e-05	-5.159466539634	2.09063535990989	-0.385051255715699	RN7SL737P	RNA, 7SL, cytoplasmic 737, pseudogene [Source:HGNC Symbol;Acc:HGNC:46753]
ENSG00000243678	0.0140281971406754	3.50830660233463e-05	5.31615178131698	2.41417395246308	0.318054576244382	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]
ENSG00000244754	0.0140281971406754	5.15935811971021e-05	-5.14535504182286	2.06136446875379	-0.304762021141414	N4BP2L2	NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]
ENSG00000249709	0.0140281971406754	2.08094690630806e-05	-5.54955083870072	2.89075978442786	-0.759617848435319	ZNF564	zinc finger protein 564 [Source:HGNC Symbol;Acc:HGNC:31106]
ENSG00000251196	0.0140281971406754	4.6563801972267e-05	5.19066032746727	2.15526376795765	0.63847626737075		novel pseudogene
ENSG00000253537	0.0140281971406754	6.1888869548822e-05	5.06519429917473	1.89469708140314	0.614950638449474	PCDHGA7	protocadherin gamma subfamily A, 7 [Source:HGNC Symbol;Acc:HGNC:8705]
ENSG00000253731	0.0140281971406754	7.04645374334312e-05	5.00817032723852	1.775741652407	0.791126142333459	PCDHGA6	protocadherin gamma subfamily A, 6 [Source:HGNC Symbol;Acc:HGNC:8704]
ENSG00000255618	0.0140281971406754	7.58561764869992e-05	-4.97582481636433	1.70812767141294	-0.463532939166113	LINC02440	long intergenic non-protein coding RNA 2440 [Source:HGNC Symbol;Acc:HGNC:53372]
ENSG00000257122	0.0140281971406754	8.85283098122859e-05	-4.90817180282785	1.56639566380086	-0.296795418536395	RRN3P3	RRN3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37620]
ENSG00000257267	0.0140281971406754	6.72929908539531e-05	-5.02839356570519	1.81796489623461	-0.277615871631185	ZNF271P	zinc finger protein 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:13065]
ENSG00000257434	0.0140281971406754	8.94321543784953e-05	4.9037288385539	1.5570733743932	0.629604596098169		novel transcript, antisense to KCNC2
ENSG00000258285	0.0140281971406754	7.63979129124989e-05	-4.97270487305308	1.70160064287497	-0.656370891506685	TESC-AS1	TESC antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51142]
ENSG00000258623	0.0140281971406754	3.982259874557e-06	-6.30767035593469	4.38784621748546	-1.09225340476463		novel transcript, antisense to RAD51L1
ENSG00000259120	0.0140281971406754	2.53338190808671e-05	-5.46133907170254	2.71142689452468	-0.42001587951001	SMIM6	small integral membrane protein 6 [Source:HGNC Symbol;Acc:HGNC:40032]
ENSG00000259623	0.0140281971406754	3.94821898871432e-05	-5.26370590145916	2.306185271584	-0.282646586825996		novel transcript, sense overlapping to KLHL11
ENSG00000260534	0.0140281971406754	5.02568427676832e-05	-5.15694157257178	2.08539947936314	-0.289253772953516		novel transcript
ENSG00000260583	0.0140281971406754	6.19417432387994e-05	-5.06481864373337	1.89391449062965	-0.445032785137219		novel transcript, antisense to MRPL39
ENSG00000261934	0.0140281971406754	2.08384862791653e-05	5.5489247069103	2.8894903612304	0.630241974502557	PCDHGA9	protocadherin gamma subfamily A, 9 [Source:HGNC Symbol;Acc:HGNC:8707]
ENSG00000267106	0.0140281971406754	5.03100021088211e-05	-5.15647484104673	2.08443157044321	-0.282924509846588	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27613]
ENSG00000267381	0.0140281971406754	1.72245402986034e-05	-5.63468936951755	3.06289524716608	-0.5526576598792	NA	NA
ENSG00000267746	0.0140281971406754	1.72205923837599e-05	5.63479281091382	3.06310380864766	0.674946846929185		novel transcript, antisense to NOL4
ENSG00000269883	0.0140281971406754	8.06889066489049e-05	4.94875825488857	1.65147351831785	0.726969391625717		novel transcript, antisense to ZDHHC22
ENSG00000270083	0.0140281971406754	1.01517192762971e-05	-5.87475712132378	3.54301028727372	-0.459419375540057		novel transcript, sense intronic to NDUFA6
ENSG00000272003	0.0140281971406754	8.28574670219976e-05	-4.93714366408467	1.62714196329422	-0.557880549772028	NA	NA
ENSG00000272933	0.0140281971406754	2.14306284968807e-05	5.5363385126924	2.8639623510866	0.710308922595488	TRIM8-DT	TRIM8 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55573]
ENSG00000109445	0.0140364373862384	9.43712108628109e-05	-4.88022755918938	1.50773409760613	-0.278953466550766	ZNF330	zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]
ENSG00000153815	0.0143763599052698	9.74058887624471e-05	4.866398855969	1.47867955612981	0.346675257721948	CMIP	c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]
ENSG00000171490	0.0145488994945122	9.93331856872415e-05	-4.85784142635288	1.46069202802652	-0.332581072908925	RSL1D1	ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]
ENSG00000138613	0.0148714988854758	0.000104636073880192	4.83513756865319	1.41293946910225	0.250775562653924	APH1B	aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]
ENSG00000153113	0.0148714988854758	0.000104518804239632	-4.8356269176592	1.41396915467118	-0.32080446188075	CAST	calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]
ENSG00000177738	0.0148714988854758	0.00010355482078727	4.83967069982051	1.42247730915824	0.243518748185983		novel transcript, sense overlapping to ANXA2R
ENSG00000181404	0.0148714988854758	0.000102942766770023	-4.8422580406365	1.42792039371694	-0.432208783025954	WASHC1	WASH complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24361]
ENSG00000104369	0.0149665302539124	0.00010616549555	4.82880593814571	1.39961472485574	0.29524103951172	JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]
ENSG00000137710	0.0149665302539124	0.00010686478578131	-4.8259416961993	1.39358593520859	-0.329107780119726	RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]
ENSG00000134186	0.0150371720706372	0.000111287769533043	-4.80825412957817	1.35634169280512	-0.326342963039052	PRPF38B	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
ENSG00000188404	0.0150371720706372	0.000110819996734449	-4.81009074938164	1.36021017832205	-0.415649218654932	SELL	selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
ENSG00000197579	0.0150371720706372	0.000109956359685101	-4.81350239028407	1.36739542969912	-0.277269948219735	TOPORS	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:21653]
ENSG00000247157	0.0150371720706372	0.000110150740741069	-4.81273216099357	1.36577333212204	-0.545492402389115	LINC01252	long intergenic non-protein coding RNA 1252 [Source:HGNC Symbol;Acc:HGNC:27888]
ENSG00000268713	0.0150371720706372	0.000108510883765059	-4.81927370451809	1.37954826796452	-0.44555137649792		novel transcript
ENSG00000119707	0.0151908828660155	0.000114504293787284	-4.79583301834049	1.33017201655019	-0.278067895582367	RBM25	RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]
ENSG00000164151	0.0151908828660155	0.000113311050247802	4.80039917834409	1.33979373820206	0.250422594069545	ICE1	interactor of little elongation complex ELL subunit 1 [Source:HGNC Symbol;Acc:HGNC:29154]
ENSG00000272927	0.0151908828660155	0.000114800542845273	4.79470683883592	1.32779870228409	0.42535469885332		novel transcript, antisense to PDE6B
ENSG00000145734	0.0151974319912887	0.000115642105109092	-4.79152366247096	1.32108993062327	-0.429856016237949	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]
