ID	adj.Pval	P.Value	t	B	logFC	Gene.symbol	Gene.title
ENSG00000002016	0.950552476558377	0.754630785741678	0.318612321744266	-5.85214351249696	0.0396767312526705	RAD52	RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]
ENSG00000002330	0.826575405325006	0.353012850401092	0.960018386041894	-5.46048073914717	0.0857925419631247	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]
ENSG00000002549	0.77212342305642	0.264027769024721	-1.16264346155488	-5.2640705082519	-0.0545411572796723	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
ENSG00000002587	0.69370592040836	0.163590111359753	-1.46868783904174	-4.9115374984213	-0.16253429577215	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]
ENSG00000002745	0.848390327483429	0.409816497076062	0.849122330272383	-5.55415614108046	0.111868226973074	WNT16	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]
ENSG00000002746	0.640135758055209	0.121633556242919	1.64573075445567	-4.68077911954276	0.0666485877317999	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]
ENSG00000002822	0.919460378319708	0.645991597544022	0.469221913053384	-5.79401349269534	0.031102573634155	MAD1L1	mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
ENSG00000002834	0.759085707353403	0.247786449158862	1.20499580412019	-5.21911696988876	0.057158552346146	LASP1	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]
ENSG00000002919	0.938723276784862	0.710613959091466	-0.378514270004468	-5.83162687919818	-0.0248694735167891	SNX11	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]
ENSG00000002933	0.874000802231234	0.478808707725908	-0.727271995828465	-5.64511503533928	-0.0753972931029742	TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]
ENSG00000003056	0.744931613040382	0.22765953755035	-1.26058111547274	-5.15817503854748	-0.0634753522341391	M6PR	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]
ENSG00000003096	0.770773187797588	0.262293214513623	1.16706958813046	-5.2594334560163	0.112773003958321	KLHL13	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]
ENSG00000003137	0.960377142730538	0.802068636790646	0.255381244969421	-5.87002714438853	0.0350135043523307	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]
ENSG00000003147	0.850185867075875	0.418967550390075	0.832241141854778	-5.56751757128999	0.0443721087163214	ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]
ENSG00000003249	0.99243069691675	0.955272182755909	-0.0570799292798488	-5.90067053900025	-0.00471523999889056	DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]
ENSG00000003393	0.953530136867075	0.769548120601183	0.298595002745521	-5.85822579586234	0.017079287364278	ALS2	alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]
ENSG00000003400	0.993965301401004	0.974192930381677	-0.0329212324004155	-5.90174844541922	-0.00372514703320581	CASP10	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]
ENSG00000003402	0.989429077541239	0.941064100401086	-0.0752439587166038	-5.89947920035471	-0.00357895021715038	CFLAR	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]
ENSG00000003436	0.7446993693448	0.227250278770631	1.26175073907148	-5.15686944058821	0.132684627852373	TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]
ENSG00000003509	0.890579355542964	0.537664626083539	0.631536010383792	-5.70743942877234	0.0406649542518505	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]
ENSG00000003756	0.92194173168628	0.654539650419323	-0.457004347147321	-5.79953531576674	-0.0224703145665863	RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]
ENSG00000003987	0.822715987846504	0.348591574272003	-0.969151817086224	-5.45231740891064	-0.0634739245371572	MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]
ENSG00000003989	0.781524582518398	0.278408098926239	1.12677553051474	-5.30111600846557	0.230884555857438	SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]
ENSG00000004059	0.869807809268011	0.466608263441964	0.747978265969189	-5.6305653763833	0.0577548435953092	ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
ENSG00000004139	0.982047259083554	0.905204877414339	0.121220473242142	-5.89500393992052	0.00807503638523777	SARM1	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]
ENSG00000004142	0.73148415904237	0.209339301006627	1.31465719618183	-5.09683048029496	0.0718482977604227	POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]
ENSG00000004399	0.840554261092034	0.382603585022342	0.900849227781242	-5.51172482218166	0.0499963918483752	PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]
ENSG00000004455	0.574299048290929	0.080763657206673	-1.8792575367467	-4.35098841979684	-0.101713559541314	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]
ENSG00000004468	0.815593195054732	0.336099762447134	-0.995407104373681	-5.42847873491739	-0.191104084333561	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]
ENSG00000004478	0.980978088267157	0.89781374838916	0.130727640359387	-5.89381769518216	0.00862523383323399	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]
ENSG00000004487	0.974965017093243	0.868788516994436	-0.16819402481416	-5.88827412207616	-0.00659170961518019	KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]
ENSG00000004534	0.392353631566085	0.0167714460881502	2.70731315034557	-3.0188978619656	0.128295379578057	RBM6	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]
ENSG00000004660	0.513333801743237	0.0536354773927829	2.10312592925665	-4.01204196421085	0.195633810609108	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
ENSG00000004700	0.89435430291463	0.560236631924169	-0.596405345717779	-5.72823812105846	-0.0343521551303656	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]
ENSG00000004766	0.970133597585963	0.844976812570172	0.199117575193212	-5.88265656743932	0.0119973350409435	VPS50	VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]
ENSG00000004776	0.531208381290619	0.0597785824665287	-2.04458585351785	-4.10257703484189	-0.327536154730433	HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]
ENSG00000004777	0.979704373189328	0.890919990300689	0.139606420053031	-5.89262922587814	0.0172747552358641	ARHGAP33	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]
ENSG00000004779	0.993965301401004	0.972451439647656	-0.0351437428868922	-5.90167344564706	-0.00216716979481912	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]
ENSG00000004799	0.892374121382647	0.546901142810022	-0.61706469854203	-5.71614313680242	-0.122433308074518	PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]
ENSG00000004838	0.741745797497288	0.221524929046273	1.27829049650649	-5.13830562832893	0.220593674958634	ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]
ENSG00000004848	0.995643956861523	0.980616181637827	-0.024725218380926	-5.90198269448861	-0.00312200028859255	ARX	aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]
ENSG00000004864	0.938723276784862	0.710295547413831	0.378952602659386	-5.83146400962139	0.023696287403046	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
ENSG00000004866	0.819004961719064	0.341100464501084	0.984814968359639	-5.43816213584837	0.0382298147600677	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]
ENSG00000004897	0.876458979327201	0.485892513468737	-0.715396085986172	-5.65328970158357	-0.0295284270742275	CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]
ENSG00000004961	0.886162977326715	0.518561132479572	0.661914030536623	-5.68855209720197	0.0534470101057032	HCCS	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]
ENSG00000004975	0.691718977674757	0.162107592808252	1.47424781058242	-4.9045695364957	0.124726688859675	DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]
ENSG00000005007	0.886599895787912	0.519567121692516	0.66029865227047	-5.68957738823127	0.0424208416045753	UPF1	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
ENSG00000005020	0.807268259372428	0.31955195446889	1.03128235113472	-5.39502233420937	0.0557873043329202	SKAP2	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
ENSG00000005022	0.953530136867075	0.76893632288284	0.299413409496305	-5.85798475064311	0.0165254969593978	SLC25A5	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]
ENSG00000005059	0.843579502448388	0.388431908413877	-0.88956778993258	-5.52116902295383	-0.124319087565809	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]
ENSG00000005075	0.960610725937127	0.803445359455738	0.253563588227738	-5.87048360640962	0.0261613305273829	POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]
ENSG00000005100	0.890645529012561	0.540387191864188	0.62725623737134	-5.71003328499872	0.0356739433046966	DHX33	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]
ENSG00000005108	0.581542152201449	0.0841193094933778	-1.85652086479855	-4.38424236143649	-0.127835928211672	THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]
ENSG00000005156	0.964968904676159	0.822936815386972	-0.227921793664685	-5.87657854359344	-0.00732111553347004	LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]
ENSG00000005175	0.932637430879336	0.687522153029549	0.41051015731835	-5.8192544557139	0.0152239674433767	RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]
ENSG00000005189	0.825248566664607	0.351501044951414	0.963132377776255	-5.45770503931387	0.101949072669306	REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]
ENSG00000005194	0.392353631566085	0.0168173353931563	2.70592820890376	-3.0212661716248	0.142057932357489	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]
ENSG00000005206	0.696566379230009	0.165807837238759	1.46044855099365	-4.92182858375031	0.150376204558556	SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]
ENSG00000005238	0.88320977226611	0.510136857102073	0.675512653853753	-5.67982812244748	0.0520961205505799	FAM214B	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]
ENSG00000005243	0.934192718050547	0.69463246890803	-0.400612283910826	-5.82318651847932	-0.0750278307137697	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]
ENSG00000005249	0.753840443653505	0.243641038787716	1.21614813130619	-5.20706503356223	0.0596277316486482	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]
ENSG00000005302	0.907313912812704	0.609375945913044	0.522431949639233	-5.76832698326997	0.0215295326616713	MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]
ENSG00000005339	0.901893556535799	0.586441353665996	-0.556559499276861	-5.75046053747084	-0.0278001409748221	CREBBP	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]
ENSG00000005379	0.495813761188768	0.0458182162380483	2.18731994593267	-3.87970241738255	0.0974073581210817	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]
ENSG00000005381	0.783076695611608	0.282910497773176	1.11583384315676	-5.31222682863253	0.121990990235457	MPO	myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]
ENSG00000005436	0.847172692313102	0.402737358338805	0.862352384789326	-5.54351653773252	0.0585777812111719	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]
ENSG00000005448	0.893508665829423	0.553367712627994	0.607012938602916	-5.72207658604623	0.0488051016082043	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]
ENSG00000005469	0.838823180905449	0.378448459808726	-0.908963382102522	-5.50486705110983	-0.0781798888414174	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]
ENSG00000005471	0.595695117014772	0.0904933878233327	-1.81548189339405	-4.44366916228616	-0.262775937858274	ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]
ENSG00000005483	0.879837882138701	0.499241900660203	-0.693294161777631	-5.66817112384817	-0.0330233571751908	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]
ENSG00000005486	0.886297243564834	0.518991884954258	0.661222125712542	-5.68899154080351	0.068442101137312	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]
ENSG00000005513	0.832752270422452	0.364398251299396	0.936860972901841	-5.48087651502418	0.144623225802488	SOX8	SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]
ENSG00000005700	0.843050861064188	0.386976410294676	-0.892374300445575	-5.51882941885644	-0.041843345811543	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]
ENSG00000005801	0.629331090255944	0.114711876401676	-1.67985717860569	-4.63429129720059	-0.079217393830044	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]
ENSG00000005810	0.90007863634052	0.577165839870076	-0.570554662975558	-5.74282183606206	-0.0253975264107495	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]
ENSG00000005812	0.982005247448589	0.903423336066999	0.123510954040814	-5.89472631505817	0.00591284594881625	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]
ENSG00000005844	0.988048072661974	0.931114788417624	-0.0879788953786727	-5.89844907648851	-0.0178707603145373	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]
ENSG00000005882	0.882807462205854	0.50842668596253	0.678289050912375	-5.67802660545317	0.0587911224936519	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]
ENSG00000005884	0.429746327914122	0.0269685652627013	2.46457983079621	-3.42866404253361	0.150860814120087	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]
ENSG00000005889	0.711846640165139	0.183780674910543	-1.39684821542531	-4.99984879986388	-0.0563618586217522	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
ENSG00000005893	0.89435430291463	0.560247143391155	-0.596389166851861	-5.72824744013564	-0.0487534800397578	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]
ENSG00000005961	0.960377142730538	0.801596270943625	-0.256005106051451	-5.86986973200835	-0.0498124890053407	ITGA2B	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]
ENSG00000005981	0.449307578554026	0.0322771076183305	-2.3714850602865	-3.58244550383918	-0.335538819876608	ASB4	ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]
ENSG00000006007	0.941577695275957	0.719198606777134	-0.366725115153235	-5.83593808099256	-0.0180667128008123	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]
ENSG00000006015	0.313002548788024	0.00562518302112683	3.25498879317685	-2.06588582997723	0.216258222602023	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]
ENSG00000006016	0.954042878957215	0.774354220608091	-0.292173185056781	-5.86009461196844	-0.0531430959448076	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
ENSG00000006025	0.788747862517438	0.293236176618361	1.09122451848345	-5.33688791674339	0.0861021126472621	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]
ENSG00000006042	0.99243069691675	0.956984778958951	0.0548919826568777	-5.90079198236406	0.00812156591053359	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
ENSG00000006047	0.752532894464844	0.240041485040433	1.22595232298427	-5.19639691017735	0.336414456314659	YBX2	Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]
ENSG00000006062	0.984902734804484	0.920058480391166	-0.102148786587246	-5.89711418566204	-0.00915034141433813	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]
ENSG00000006071	0.715884653678853	0.188033646834894	1.38255205738623	-5.01703410606079	0.0932012443178829	ABCC8	ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]
ENSG00000006116	0.668864732086483	0.140223099724979	-1.56174151593249	-4.79249082050066	-0.123508941383454	CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]
ENSG00000006118	0.369872752796145	0.0122663559758022	2.8652011843534	-2.74710447047542	0.2057282956506	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]
ENSG00000006125	0.880736198218624	0.502260148058632	0.688345588378589	-5.67144357975593	0.0295898448084237	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]
ENSG00000006128	0.81227670519202	0.328704201731258	-1.01127990960618	-5.41380114738695	-0.114254484636939	TAC1	tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517]
ENSG00000006194	0.668864732086483	0.140448329116457	1.56078389327403	-4.79374172458975	0.0868673265901503	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
ENSG00000006210	0.975737580451484	0.871409961843597	0.164800671149258	-5.8888332266345	0.0125742298653879	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]
ENSG00000006282	0.723382560739024	0.198276696257443	1.34917338314498	-5.05664318129522	0.130759051035639	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
ENSG00000006283	0.913906286830439	0.630462744320068	0.491608948508265	-5.78353022855665	0.0367404063659436	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]
ENSG00000006377	0.629675531066694	0.114842835868541	-1.67919508516806	-4.63519907085225	-0.27606131297222	DLX6	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]
ENSG00000006432	0.832617901238662	0.363427202312229	-0.938816254378764	-5.47917122524486	-0.039061830810887	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]
ENSG00000006451	0.988188945026531	0.932249526279402	0.0865257220379174	-5.89857473915751	0.00616319249191388	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]
ENSG00000006459	0.313002548788024	0.0057311856068104	-3.24568699549123	-2.08223650741329	-0.156623005955579	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSG00000006468	0.979741112941038	0.891096844186235	-0.139378498169456	-5.89266070789905	-0.0118970914300336	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]
ENSG00000006530	0.993965301401004	0.973490482646643	0.033817682675136	-5.9017187834983	0.00188105725242238	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
ENSG00000006534	0.876555704272335	0.486426320671665	-0.714505393761635	-5.65389778182264	-0.0936717160003587	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]
ENSG00000006576	0.61629164393863	0.106605597180526	-1.72218425261665	-4.57578673856869	-0.0950585231772507	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]
ENSG00000006607	0.970133597585963	0.84578959468362	-0.198058862516255	-5.88286444464958	-0.00929009442889406	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]
ENSG00000006611	0.832617901238662	0.363060236439055	-0.939556110714986	-5.47852515181915	-0.17184961732387	USH1C	USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]
ENSG00000006625	0.503186558687341	0.04952487562936	-2.14586153827345	-3.94517127474379	-0.138616075341148	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]
ENSG00000006634	0.704883379575522	0.175064743889771	1.42701654842536	-4.96315642826859	0.122413060715956	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]
ENSG00000006652	0.991554969663615	0.948165270002955	0.0661626964088086	-5.90011567717946	0.00391202628871135	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]
ENSG00000006695	0.612258869799723	0.104449266025573	-1.73391764403066	-4.55940685739743	-0.103280162001691	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]
ENSG00000006704	0.89025274571901	0.536804043499699	0.632891319216861	-5.7066145495774	0.0425410559345196	GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]
ENSG00000006712	0.953144524897123	0.765741997458278	-0.303689964369478	-5.8567145916949	-0.0206292826627266	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]
ENSG00000006715	0.977232827935952	0.879361415436953	-0.154520045666282	-5.89045782152975	-0.00761190704233261	VPS41	VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]
ENSG00000006740	0.887968619730836	0.524926840455103	-0.651722153634362	-5.69498162958865	-0.0348452205249838	ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]
ENSG00000006744	0.959243178080793	0.795526472282228	0.264031133740215	-5.86781069972913	0.0126917452468778	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
ENSG00000006747	0.97369685028685	0.8603270323593	-0.179161416987165	-5.88638950269895	-0.0546200475188447	SCIN	scinderin [Source:HGNC Symbol;Acc:HGNC:21695]
ENSG00000006756	0.546529647673553	0.0656533828598752	-1.99355734421513	-4.1804366719115	-0.165874422503085	ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]
ENSG00000006757	0.907313912812704	0.610679662967797	-0.520511399232702	-5.76930023035151	-0.0447890668088933	PNPLA4	patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]
ENSG00000006831	0.953530136867075	0.766675607530351	-0.302439442385809	-5.85708784135266	-0.0261212657579346	ADIPOR2	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]
ENSG00000006837	0.392353631566085	0.0168224380792735	-2.70577443619155	-3.02152911092785	-0.220777417371732	CDKL3	cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483]
